{'loss': 0.9946, 'grad_norm': 1.125051498413086, 'learning_rate': 2.8923482849604223e-05, 'epoch': 0.91}
{'loss': 0.956, 'grad_norm': 1.2084057331085205, 'learning_rate': 2.88179419525066e-05, 'epoch': 0.92}
{'loss': 0.9531, 'grad_norm': 1.028536319732666, 'learning_rate': 2.871240105540897e-05, 'epoch': 0.92}
{'loss': 0.9978, 'grad_norm': 0.8704028725624084, 'learning_rate': 2.860686015831135e-05, 'epoch': 0.92}
{'loss': 0.9562, 'grad_norm': 1.3529133796691895, 'learning_rate': 2.8501319261213722e-05, 'epoch': 0.93}
{'loss': 0.9937, 'grad_norm': 1.203065276145935, 'learning_rate': 2.83957783641161e-05, 'epoch': 0.93}
{'loss': 0.9613, 'grad_norm': 0.9534153938293457, 'learning_rate': 2.829023746701847e-05, 'epoch': 0.94}
{'loss': 0.9532, 'grad_norm': 1.2476065158843994, 'learning_rate': 2.8184696569920844e-05, 'epoch': 0.94}
{'loss': 1.0037, 'grad_norm': 0.789161205291748, 'learning_rate': 2.807915567282322e-05, 'epoch': 0.94}
{'loss': 0.9536, 'grad_norm': 0.8994504809379578, 'learning_rate': 2.797361477572559e-05, 'epoch': 0.95}
{'loss': 1.0056, 'grad_norm': 0.9574064016342163, 'learning_rate': 2.7868073878627972e-05, 'epoch': 0.95}
{'loss': 0.9502, 'grad_norm': 0.4401024281978607, 'learning_rate': 2.7762532981530342e-05, 'epoch': 0.96}
{'loss': 0.9526, 'grad_norm': 1.3325295448303223, 'learning_rate': 2.765699208443272e-05, 'epoch': 0.96}
{'loss': 1.0055, 'grad_norm': 1.2044883966445923, 'learning_rate': 2.7551451187335093e-05, 'epoch': 0.96}
{'loss': 0.9682, 'grad_norm': 1.5062618255615234, 'learning_rate': 2.744591029023747e-05, 'epoch': 0.97}
{'loss': 1.0072, 'grad_norm': 1.2260167598724365, 'learning_rate': 2.734036939313984e-05, 'epoch': 0.97}
{'loss': 0.9681, 'grad_norm': 1.5902693271636963, 'learning_rate': 2.723482849604222e-05, 'epoch': 0.98}
{'loss': 0.9382, 'grad_norm': 1.6831905841827393, 'learning_rate': 2.7129287598944592e-05, 'epoch': 0.98}
{'loss': 0.9988, 'grad_norm': 0.7983484864234924, 'learning_rate': 2.702374670184697e-05, 'epoch': 0.98}
{'loss': 0.9626, 'grad_norm': 0.6328450441360474, 'learning_rate': 2.691820580474934e-05, 'epoch': 0.99}
{'loss': 1.0035, 'grad_norm': 0.8646891117095947, 'learning_rate': 2.681266490765172e-05, 'epoch': 0.99}
{'loss': 0.964, 'grad_norm': 0.7103897333145142, 'learning_rate': 2.670712401055409e-05, 'epoch': 1.0}
{'loss': 0.988, 'grad_norm': 1.8608131408691406, 'learning_rate': 2.660158311345646e-05, 'epoch': 1.0}
{'eval_loss': 0.9742686152458191, 'eval_log_loss': 0.9330747813534922, 'eval_accuracy': 0.41915321080437534, 'eval_runtime': 34.1604, 'eval_samples_per_second': 393.409, 'eval_steps_per_second': 32.786, 'epoch': 1.0}
